"","case_id","num_HH_members","psu","state","wealth_idx","district","HH_head_religion","HH_head_caste","HH_member_idx","sex","age","edu_lvl","birth_cert","has_aadhaar","mother_edu_lvl"
"2483"," 34037029",10,340370,"uttarakhand","richer","chamoli","hindu","none of above",5,"female","2","no education, preschool","has certificate","no","secondary"
"2484"," 34037029",10,340370,"uttarakhand","richer","chamoli","hindu","none of above",6,"female","0","no education, preschool","neither certificate or registered","no","secondary"
"2485"," 34037127",5,340371,"uttarakhand","richer","nainital","muslim","scheduled caste",5,"female","4","no education, preschool","has certificate","no","primary"
"2486"," 34037136",5,340371,"uttarakhand","richer","nainital","muslim","none of above",5,"female","1","no education, preschool","has certificate","no","no education"
"2487"," 34037140",8,340371,"uttarakhand","richer","nainital","muslim","other backward class",8,"male","3","no education, preschool","neither certificate or registered","no","no education"
"2488"," 34037155",8,340371,"uttarakhand","richer","nainital","muslim","other backward class",8,"male","4","no education, preschool","neither certificate or registered","no","secondary"
"2489"," 34037175",7,340371,"uttarakhand","richest","nainital","muslim","other backward class",4,"female","0","no education, preschool","has certificate","no","primary"
"2490"," 34037188",6,340371,"uttarakhand","richest","nainital","muslim","none of above",5,"female","1","no education, preschool","has certificate","no","secondary"
"2491"," 34037194",6,340371,"uttarakhand","richer","nainital","muslim","none of above",3,"male","4","no education, preschool","has certificate","no","secondary"
"2492"," 34037194",6,340371,"uttarakhand","richer","nainital","muslim","none of above",4,"male","0","no education, preschool","has certificate","no","secondary"
"2493"," 34037204",2,340372,"uttarakhand","poorer","champawat","hindu","scheduled caste",2,"male","3","no education, preschool","has certificate","no","primary"
"2494"," 34037220",7,340372,"uttarakhand","middle","champawat","hindu","scheduled caste",7,"male","2","no education, preschool","has certificate","no","secondary"
"2495"," 34037227",6,340372,"uttarakhand","middle","champawat","hindu","none of above",5,"female","4","no education, preschool","has certificate","no","primary"
"2496"," 34037227",6,340372,"uttarakhand","middle","champawat","hindu","none of above",6,"female","1","no education, preschool","has certificate","no","primary"
"2497"," 34037235",7,340372,"uttarakhand","middle","champawat","hindu","none of above",5,"male","4","no education, preschool","has certificate","no","secondary"
"2498"," 34037258",6,340372,"uttarakhand","poorest","champawat","hindu","scheduled caste",5,"male","4","no education, preschool","has certificate","no","primary"
"2499"," 34037258",6,340372,"uttarakhand","poorest","champawat","hindu","scheduled caste",6,"female","0","no education, preschool","has certificate","no","primary"
"2500"," 34037264",4,340372,"uttarakhand","poorer","champawat","hindu","none of above",4,"male","0","no education, preschool","has certificate","no","secondary"
"2501"," 34037273",5,340372,"uttarakhand","middle","champawat","hindu","none of above",4,"male","4","no education, preschool","neither certificate or registered","no","secondary"
"2502"," 34037273",5,340372,"uttarakhand","middle","champawat","hindu","none of above",5,"female","2","no education, preschool","has certificate","no","secondary"
"2503"," 34037277",3,340372,"uttarakhand","poorest","champawat","hindu","scheduled caste",3,"female","3","no education, preschool","neither certificate or registered","no","no education"
"2504"," 34037281",7,340372,"uttarakhand","poorer","champawat","hindu","scheduled caste",7,"female","4","no education, preschool","has certificate","no","primary"
"2505"," 34037344",5,340373,"uttarakhand","richer","champawat","hindu","none of above",4,"male","1","no education, preschool","has certificate","no","higher"
"2506"," 34037344",5,340373,"uttarakhand","richer","champawat","hindu","none of above",5,"female","0","no education, preschool","has certificate","no","higher"
"2507"," 34037359",10,340373,"uttarakhand","richer","champawat","hindu","none of above",6,"female","4","no education, preschool","has certificate","no","higher"
"2508"," 34037365",9,340373,"uttarakhand","richest","champawat","hindu","none of above",6,"male","4","no education, preschool","has certificate","no","higher"
"2509"," 34037365",9,340373,"uttarakhand","richest","champawat","hindu","none of above",8,"female","3","no education, preschool","has certificate","no","primary"
"2510"," 34037365",9,340373,"uttarakhand","richest","champawat","hindu","none of above",9,"female","1","no education, preschool","has certificate","no","primary"
"2511"," 34037372",6,340373,"uttarakhand","richer","champawat","hindu","scheduled caste",5,"female","3","no education, preschool","has certificate","no","secondary"
"2512"," 34037372",6,340373,"uttarakhand","richer","champawat","hindu","scheduled caste",6,"female","1","no education, preschool","has certificate","no","secondary"
"2513"," 34037385",5,340373,"uttarakhand","middle","champawat","hindu","scheduled caste",5,"male","1","no education, preschool","has certificate","no","secondary"
"2514"," 34037389",4,340373,"uttarakhand","middle","champawat","hindu","scheduled caste",3,"female","3","no education, preschool","has certificate","no","secondary"
"2515"," 34037389",4,340373,"uttarakhand","middle","champawat","hindu","scheduled caste",4,"male","1","no education, preschool","registered","no","secondary"
"2516"," 34037436",7,340374,"uttarakhand","richer","hardwar","hindu","other backward class",5,"female","0","no education, preschool","has certificate","no","higher"
"2517"," 34037441",7,340374,"uttarakhand","richest","hardwar","hindu","other backward class",4,"female","4","no education, preschool","neither certificate or registered","no","primary"
"2518"," 34037441",7,340374,"uttarakhand","richest","hardwar","hindu","other backward class",5,"male","2","no education, preschool","neither certificate or registered","no","primary"
"2519"," 34037445",8,340374,"uttarakhand","middle","hardwar","hindu","scheduled caste",3,"male","1","no education, preschool","has certificate","no","no education"
"2520"," 34037445",8,340374,"uttarakhand","middle","hardwar","hindu","scheduled caste",4,"male","0","no education, preschool","has certificate","no","no education"
"2521"," 34037463",4,340374,"uttarakhand","richer","hardwar","hindu","other backward class",3,"male","4","no education, preschool","registered","no","higher"
"2522"," 34037465",12,340374,"uttarakhand","poorer","hardwar","hindu","scheduled caste",6,"female","3","no education, preschool","has certificate","no","secondary"
"2523"," 34037465",12,340374,"uttarakhand","poorer","hardwar","hindu","scheduled caste",7,"female","0","no education, preschool","has certificate","no","secondary"
"2524"," 34037471",6,340374,"uttarakhand","richest","hardwar","hindu","other backward class",5,"female","1","no education, preschool","has certificate","no","higher"
"2525"," 34037503",6,340375,"uttarakhand","poorest","uttarkashi","hindu","other backward class",3,"female","3","no education, preschool","don't know","no","secondary"
"2526"," 34037503",6,340375,"uttarakhand","poorest","uttarkashi","hindu","other backward class",4,"male","0","no education, preschool","don't know","no","secondary"
"2527"," 34037520",3,340375,"uttarakhand","poorer","uttarkashi","hindu","other backward class",3,"female","1","no education, preschool","neither certificate or registered","no","no education"
"2528"," 34037553",12,340375,"uttarakhand","poorest","uttarkashi","hindu","other backward class",11,"female","2","no education, preschool","registered","no","no education"
"2529"," 34037553",12,340375,"uttarakhand","poorest","uttarkashi","hindu","other backward class",12,"male","0","no education, preschool","has certificate","no","no education"
"2530"," 34037561",11,340375,"uttarakhand","poorer","uttarkashi","hindu","other backward class",11,"female","3","no education, preschool","neither certificate or registered","no","no education"
"2531"," 34037574",7,340375,"uttarakhand","poorer","uttarkashi","hindu","scheduled tribe",6,"female","1","no education, preschool","has certificate","no","secondary"
"2532"," 34037574",7,340375,"uttarakhand","poorer","uttarkashi","hindu","scheduled tribe",7,"female","0","no education, preschool","neither certificate or registered","no","secondary"
"2533"," 34037620",4,340376,"uttarakhand","poorer","garhwal","hindu","none of above",3,"male","4","no education, preschool","has certificate","no","secondary"
"2534"," 34037620",4,340376,"uttarakhand","poorer","garhwal","hindu","none of above",4,"male","0","no education, preschool","has certificate","no","secondary"
"2535"," 34037624",5,340376,"uttarakhand","poorer","garhwal","hindu","none of above",4,"male","0","no education, preschool","has certificate","no","secondary"
"2536"," 34037633",9,340376,"uttarakhand","poorer","garhwal","hindu","scheduled caste",8,"male","3","no education, preschool","don't know","no","secondary"
"2537"," 34037633",9,340376,"uttarakhand","poorer","garhwal","hindu","scheduled caste",9,"female","1","no education, preschool","don't know","no","secondary"
"2538"," 34037656",5,340376,"uttarakhand","middle","garhwal","hindu","scheduled caste",5,"female","1","no education, preschool","has certificate","no","secondary"
"2539"," 34037705",6,340377,"uttarakhand","middle","bageshwar","hindu","other backward class",5,"male","1","no education, preschool","neither certificate or registered","no","secondary"
"2540"," 34037715",4,340377,"uttarakhand","middle","bageshwar","hindu","none of above",4,"male","1","no education, preschool","has certificate","no","secondary"
"2541"," 34037752",5,340377,"uttarakhand","poorer","bageshwar","hindu","other backward class",4,"female","3","no education, preschool","registered","no","primary"
"2542"," 34037752",5,340377,"uttarakhand","poorer","bageshwar","hindu","other backward class",5,"female","0","no education, preschool","has certificate","no","primary"
"2543"," 34037760",5,340377,"uttarakhand","richer","bageshwar","hindu","none of above",3,"female","3","no education, preschool","has certificate","no","secondary"
